Type Name,Type Description,Attribute Name,Attribute Description
ADLS,Base class for Azure Data Lake Storage (ADLS) assets.,adlsAccountQualifiedName,Unique name of the account for this ADLS asset.
ADLSAccount,Instance of an Azure Data Lake Storage (ADLS) account in Atlan.,adlsETag,"Entity tag for the asset. An entity tag is a hash of the object and represents changes to the contents of an object only, not its metadata."
ADLSAccount,Instance of an Azure Data Lake Storage (ADLS) account in Atlan.,adlsEncryptionType,
ADLSAccount,Instance of an Azure Data Lake Storage (ADLS) account in Atlan.,adlsAccountResourceGroup,
ADLSAccount,Instance of an Azure Data Lake Storage (ADLS) account in Atlan.,adlsAccountSubscription,
ADLSAccount,Instance of an Azure Data Lake Storage (ADLS) account in Atlan.,adlsAccountPerformance,
ADLSAccount,Instance of an Azure Data Lake Storage (ADLS) account in Atlan.,adlsAccountReplication,
ADLSAccount,Instance of an Azure Data Lake Storage (ADLS) account in Atlan.,adlsAccountKind,
ADLSAccount,Instance of an Azure Data Lake Storage (ADLS) account in Atlan.,adlsPrimaryDiskState,
ADLSAccount,Instance of an Azure Data Lake Storage (ADLS) account in Atlan.,adlsAccountProvisionState,
ADLSAccount,Instance of an Azure Data Lake Storage (ADLS) account in Atlan.,adlsAccountAccessTier,
ADLSAccount,Instance of an Azure Data Lake Storage (ADLS) account in Atlan.,adlsContainers,Containers that exist within this account.
ADLSContainer,Instance of an Azure Data Lake Storage (ADLS) container in Atlan.,adlsContainerUrl,
ADLSContainer,Instance of an Azure Data Lake Storage (ADLS) container in Atlan.,adlsContainerLeaseState,
ADLSContainer,Instance of an Azure Data Lake Storage (ADLS) container in Atlan.,adlsContainerLeaseStatus,
ADLSContainer,Instance of an Azure Data Lake Storage (ADLS) container in Atlan.,adlsContainerEncryptionScope,
ADLSContainer,Instance of an Azure Data Lake Storage (ADLS) container in Atlan.,adlsContainerVersionLevelImmutabilitySupport,
ADLSContainer,Instance of an Azure Data Lake Storage (ADLS) container in Atlan.,adlsObjectCount,Number of objects that exist within this container.
ADLSContainer,Instance of an Azure Data Lake Storage (ADLS) container in Atlan.,adlsObjects,Objects that exist within this container.
ADLSContainer,Instance of an Azure Data Lake Storage (ADLS) container in Atlan.,adlsAccount,Account this container exists within.
ADLSObject,Instance of an Azure Data Lake Storage (ADLS) blob / object in Atlan.,adlsObjectUrl,
ADLSObject,Instance of an Azure Data Lake Storage (ADLS) blob / object in Atlan.,adlsObjectVersionId,
ADLSObject,Instance of an Azure Data Lake Storage (ADLS) blob / object in Atlan.,adlsObjectType,
ADLSObject,Instance of an Azure Data Lake Storage (ADLS) blob / object in Atlan.,adlsObjectSize,
ADLSObject,Instance of an Azure Data Lake Storage (ADLS) blob / object in Atlan.,adlsObjectAccessTier,
ADLSObject,Instance of an Azure Data Lake Storage (ADLS) blob / object in Atlan.,adlsObjectAccessTierLastModifiedTime,
ADLSObject,Instance of an Azure Data Lake Storage (ADLS) blob / object in Atlan.,adlsObjectArchiveStatus,
ADLSObject,Instance of an Azure Data Lake Storage (ADLS) blob / object in Atlan.,adlsObjectServerEncrypted,
ADLSObject,Instance of an Azure Data Lake Storage (ADLS) blob / object in Atlan.,adlsObjectVersionLevelImmutabilitySupport,
ADLSObject,Instance of an Azure Data Lake Storage (ADLS) blob / object in Atlan.,adlsObjectCacheControl,
ADLSObject,Instance of an Azure Data Lake Storage (ADLS) blob / object in Atlan.,adlsObjectContentType,
ADLSObject,Instance of an Azure Data Lake Storage (ADLS) blob / object in Atlan.,adlsObjectContentMD5Hash,
ADLSObject,Instance of an Azure Data Lake Storage (ADLS) blob / object in Atlan.,adlsObjectContentLanguage,
ADLSObject,Instance of an Azure Data Lake Storage (ADLS) blob / object in Atlan.,adlsObjectLeaseStatus,
ADLSObject,Instance of an Azure Data Lake Storage (ADLS) blob / object in Atlan.,adlsObjectLeaseState,
ADLSObject,Instance of an Azure Data Lake Storage (ADLS) blob / object in Atlan.,adlsObjectMetadata,
ADLSObject,Instance of an Azure Data Lake Storage (ADLS) blob / object in Atlan.,adlsContainerQualifiedName,Unique name of the container this object exists within.
ADLSObject,Instance of an Azure Data Lake Storage (ADLS) blob / object in Atlan.,adlsContainer,Container this object exists within.
API,Base class for API assets.,apiSpecType,
API,Base class for API assets.,apiSpecVersion,
API,Base class for API assets.,apiSpecName,
API,Base class for API assets.,apiSpecQualifiedName,
API,Base class for API assets.,apiExternalDocs,
API,Base class for API assets.,apiIsAuthOptional,
APIPath,Instance of an API path that could contain one or more endpoints in Atlan.,apiPathSummary,
APIPath,Instance of an API path that could contain one or more endpoints in Atlan.,apiPathRawURI,
APIPath,Instance of an API path that could contain one or more endpoints in Atlan.,apiPathIsTemplated,
APIPath,Instance of an API path that could contain one or more endpoints in Atlan.,apiPathAvailableOperations,
APIPath,Instance of an API path that could contain one or more endpoints in Atlan.,apiPathAvailableResponseCodes,
APIPath,Instance of an API path that could contain one or more endpoints in Atlan.,apiPathIsIngressExposed,
APIPath,Instance of an API path that could contain one or more endpoints in Atlan.,apiSpec,
APISpec,Instance of an API specification in Atlan.,apiSpecTermsOfServiceURL,
APISpec,Instance of an API specification in Atlan.,apiSpecContactEmail,
APISpec,Instance of an API specification in Atlan.,apiSpecContactName,
APISpec,Instance of an API specification in Atlan.,apiSpecContactURL,
APISpec,Instance of an API specification in Atlan.,apiSpecLicenseName,
APISpec,Instance of an API specification in Atlan.,apiSpecLicenseURL,
APISpec,Instance of an API specification in Atlan.,apiSpecContractVersion,
APISpec,Instance of an API specification in Atlan.,apiSpecServiceAlias,
APISpec,Instance of an API specification in Atlan.,apiPaths,
AWS,Base class for AWS assets.,awsArn,"Amazon Resource Name (ARN) for this asset. This uniquely identifies the asset in AWS, and thus must be unique across all AWS asset instances."
AWS,Base class for AWS assets.,awsPartition,Group of AWS region and service objects.
AWS,Base class for AWS assets.,awsService,Type of service in which the asset exists.
AWS,Base class for AWS assets.,awsRegion,Physical region where the data center in which the asset exists is clustered.
AWS,Base class for AWS assets.,awsAccountId,12-digit number that uniquely identifies an AWS account.
AWS,Base class for AWS assets.,awsResourceId,Unique resource ID assigned when a new resource is created.
AWS,Base class for AWS assets.,awsOwnerName,Root user's name.
AWS,Base class for AWS assets.,awsOwnerId,Root user's ID.
AWS,Base class for AWS assets.,awsTags,List of tags that have been applied to the asset in AWS.
Asset,Base class for all assets.,name,Human-readable name of the asset.
Asset,Base class for all assets.,displayName,Name used for display purposes (in user interfaces).
Asset,Base class for all assets.,description,"Description of the asset, as crawled from a source."
Asset,Base class for all assets.,userDescription,"Description of the asset, as provided by a user. If present, this will be used for the description in user interfaces. If not present, the description will be used."
Asset,Base class for all assets.,tenantId,Name of the Atlan workspace in which the asset exists.
Asset,Base class for all assets.,certificateStatus,Status of the asset's certification.
Asset,Base class for all assets.,certificateStatusMessage,Human-readable descriptive message that can optionally be submitted when the certificateStatus is changed.
Asset,Base class for all assets.,certificateUpdatedBy,Name of the user who last updated the certification of the asset.
Asset,Base class for all assets.,certificateUpdatedAt,"Time (epoch) at which the certification was last updated, in milliseconds."
Asset,Base class for all assets.,announcementTitle,Brief title for the announcement on this asset. Required when announcementType is specified.
Asset,Base class for all assets.,announcementMessage,Detailed message to include in the announcement on this asset.
Asset,Base class for all assets.,announcementType,Type of announcement on the asset.
Asset,Base class for all assets.,announcementUpdatedAt,"Time (epoch) at which the announcement was last updated, in milliseconds."
Asset,Base class for all assets.,announcementUpdatedBy,Name of the user who last updated the announcement.
Asset,Base class for all assets.,ownerUsers,List of users who own the asset.
Asset,Base class for all assets.,ownerGroups,List of groups who own the asset.
Asset,Base class for all assets.,adminUsers,List of users who administer the asset. (This is only used for Connection assets.)
Asset,Base class for all assets.,adminGroups,List of groups who administer the asset. (This is only used for Connection assets.)
Asset,Base class for all assets.,viewerUsers,
Asset,Base class for all assets.,viewerGroups,
Asset,Base class for all assets.,connectorName,Type of the connector through which this asset is accessible.
Asset,Base class for all assets.,connectionName,
Asset,Base class for all assets.,connectionQualifiedName,Unique name of the connection through which this asset is accessible.
Asset,Base class for all assets.,__hasLineage,Indicates whether this asset has lineage (true) or not.
Asset,Base class for all assets.,isDiscoverable,
Asset,Base class for all assets.,isEditable,
Asset,Base class for all assets.,subType,
Asset,Base class for all assets.,viewScore,
Asset,Base class for all assets.,popularityScore,
Asset,Base class for all assets.,sourceOwners,
Asset,Base class for all assets.,sourceCreatedBy,"Who created the asset, in the source system."
Asset,Base class for all assets.,sourceCreatedAt,"Time (epoch) at which the asset was created in the source system, in milliseconds."
Asset,Base class for all assets.,sourceUpdatedAt,"Time (epoch) at which the asset was last updated in the source system, in milliseconds."
Asset,Base class for all assets.,sourceUpdatedBy,Who last updated the asset in the source system.
Asset,Base class for all assets.,sourceURL,URL to the resource within the source application.
Asset,Base class for all assets.,sourceEmbedURL,"URL to create an embed for a resource (for example, an image of a dashboard) within Atlan."
Asset,Base class for all assets.,lastSyncWorkflowName,Name of the crawler that last synchronized this asset.
Asset,Base class for all assets.,lastSyncRunAt,"Time (epoch) at which the asset was last crawled, in milliseconds."
Asset,Base class for all assets.,lastSyncRun,Name of the last run of the crawler that last synchronized this asset.
Asset,Base class for all assets.,adminRoles,List of roles who administer the asset. (This is only used for Connection assets.)
Asset,Base class for all assets.,sourceReadCount,Total count of all read operations at source.
Asset,Base class for all assets.,sourceReadUserCount,Total number of unique users that read data from asset.
Asset,Base class for all assets.,sourceLastReadAt,Timestamp of most recent read operation.
Asset,Base class for all assets.,lastRowChangedAt,"Timestamp of last operation that inserted, updated, or deleted rows."
Asset,Base class for all assets.,sourceTotalCost,Total cost of all operations at source.
Asset,Base class for all assets.,sourceCostUnit,The unit of measure for sourceTotalCost.
Asset,Base class for all assets.,sourceReadRecentUserList,List of usernames of the most recent users who read the asset.
Asset,Base class for all assets.,sourceReadRecentUserRecordList,List of usernames with extra insights for the most recent users who read the asset.
Asset,Base class for all assets.,sourceReadTopUserList,List of usernames of the users who read the asset the most.
Asset,Base class for all assets.,sourceReadTopUserRecordList,List of usernames with extra insights for the users who read the asset the most.
Asset,Base class for all assets.,sourceReadPopularQueryRecordList,List of the most popular queries that accessed this asset.
Asset,Base class for all assets.,sourceReadExpensiveQueryRecordList,List of the most expensive queries that accessed this asset.
Asset,Base class for all assets.,sourceReadSlowQueryRecordList,List of the slowest queries that accessed this asset.
Asset,Base class for all assets.,sourceQueryComputeCostList,List of most expensive warehouse names.
Asset,Base class for all assets.,sourceQueryComputeCostRecordList,List of most expensive warehouses with extra insights.
Asset,Base class for all assets.,dbtQualifiedName,
Asset,Base class for all assets.,assetDbtAlias,
Asset,Base class for all assets.,assetDbtMeta,
Asset,Base class for all assets.,assetDbtUniqueId,
Asset,Base class for all assets.,assetDbtAccountName,
Asset,Base class for all assets.,assetDbtProjectName,
Asset,Base class for all assets.,assetDbtPackageName,
Asset,Base class for all assets.,assetDbtJobName,
Asset,Base class for all assets.,assetDbtJobSchedule,
Asset,Base class for all assets.,assetDbtJobStatus,
Asset,Base class for all assets.,assetDbtJobScheduleCronHumanized,
Asset,Base class for all assets.,assetDbtJobLastRun,
Asset,Base class for all assets.,assetDbtJobLastRunUrl,
Asset,Base class for all assets.,assetDbtJobLastRunCreatedAt,
Asset,Base class for all assets.,assetDbtJobLastRunUpdatedAt,
Asset,Base class for all assets.,assetDbtJobLastRunDequedAt,
Asset,Base class for all assets.,assetDbtJobLastRunStartedAt,
Asset,Base class for all assets.,assetDbtJobLastRunTotalDuration,
Asset,Base class for all assets.,assetDbtJobLastRunTotalDurationHumanized,
Asset,Base class for all assets.,assetDbtJobLastRunQueuedDuration,
Asset,Base class for all assets.,assetDbtJobLastRunQueuedDurationHumanized,
Asset,Base class for all assets.,assetDbtJobLastRunRunDuration,
Asset,Base class for all assets.,assetDbtJobLastRunRunDurationHumanized,
Asset,Base class for all assets.,assetDbtJobLastRunGitBranch,
Asset,Base class for all assets.,assetDbtJobLastRunGitSha,
Asset,Base class for all assets.,assetDbtJobLastRunStatusMessage,
Asset,Base class for all assets.,assetDbtJobLastRunOwnerThreadId,
Asset,Base class for all assets.,assetDbtJobLastRunExecutedByThreadId,
Asset,Base class for all assets.,assetDbtJobLastRunArtifactsSaved,
Asset,Base class for all assets.,assetDbtJobLastRunArtifactS3Path,
Asset,Base class for all assets.,assetDbtJobLastRunHasDocsGenerated,
Asset,Base class for all assets.,assetDbtJobLastRunHasSourcesGenerated,
Asset,Base class for all assets.,assetDbtJobLastRunNotificationsSent,
Asset,Base class for all assets.,assetDbtJobNextRun,
Asset,Base class for all assets.,assetDbtJobNextRunHumanized,
Asset,Base class for all assets.,assetDbtEnvironmentName,
Asset,Base class for all assets.,assetDbtEnvironmentDbtVersion,
Asset,Base class for all assets.,assetDbtTags,
Asset,Base class for all assets.,assetDbtSemanticLayerProxyUrl,
Asset,Base class for all assets.,assetDbtSourceFreshnessCriteria,
Asset,Base class for all assets.,sampleDataUrl,
Asset,Base class for all assets.,assetTags,
Asset,Base class for all assets.,links,Resources that are linked to this asset.
Asset,Base class for all assets.,metrics,
Asset,Base class for all assets.,readme,README that is linked to this asset.
Asset,Base class for all assets.,meanings,Glossary terms that are linked to this asset.
AtlasGlossary,Instance of a glossary in Atlan.,shortDescription,Unused.
AtlasGlossary,Instance of a glossary in Atlan.,longDescription,Unused.
AtlasGlossary,Instance of a glossary in Atlan.,language,Unused.
AtlasGlossary,Instance of a glossary in Atlan.,usage,Unused.
AtlasGlossary,Instance of a glossary in Atlan.,additionalAttributes,Unused.
AtlasGlossary,Instance of a glossary in Atlan.,terms,Terms contained within this glossary.
AtlasGlossary,Instance of a glossary in Atlan.,categories,Categories contained within this glossary.
AtlasGlossaryCategory,Instance of a category in Atlan.,shortDescription,Unused.
AtlasGlossaryCategory,Instance of a category in Atlan.,longDescription,Unused.
AtlasGlossaryCategory,Instance of a category in Atlan.,additionalAttributes,Unused.
AtlasGlossaryCategory,Instance of a category in Atlan.,terms,Terms organized within this category.
AtlasGlossaryCategory,Instance of a category in Atlan.,anchor,Glossary in which this category is contained.
AtlasGlossaryCategory,Instance of a category in Atlan.,parentCategory,Parent category in which this category is located (or empty if this is a root-level category).
AtlasGlossaryCategory,Instance of a category in Atlan.,childrenCategories,Child categories organized within this category.
AtlasGlossaryTerm,Instance of a term in Atlan.,shortDescription,Unused.
AtlasGlossaryTerm,Instance of a term in Atlan.,longDescription,Unused.
AtlasGlossaryTerm,Instance of a term in Atlan.,examples,Unused.
AtlasGlossaryTerm,Instance of a term in Atlan.,abbreviation,Unused.
AtlasGlossaryTerm,Instance of a term in Atlan.,usage,Unused.
AtlasGlossaryTerm,Instance of a term in Atlan.,additionalAttributes,Unused.
AtlasGlossaryTerm,Instance of a term in Atlan.,translationTerms,TBC (Other direction is translatedTerms.)
AtlasGlossaryTerm,Instance of a term in Atlan.,validValuesFor,TBC (Other direction is validValues.)
AtlasGlossaryTerm,Instance of a term in Atlan.,synonyms,Terms that have the same (or a very similar) meaning in the same language.
AtlasGlossaryTerm,Instance of a term in Atlan.,replacedBy,
AtlasGlossaryTerm,Instance of a term in Atlan.,validValues,TBC (Other direction is validValuesFor.)
AtlasGlossaryTerm,Instance of a term in Atlan.,replacementTerms,
AtlasGlossaryTerm,Instance of a term in Atlan.,seeAlso,Linked terms that may also be of interest.
AtlasGlossaryTerm,Instance of a term in Atlan.,translatedTerms,TBC (Other direction is translationTerms.)
AtlasGlossaryTerm,Instance of a term in Atlan.,isA,TBC (Other direction is classifies.)
AtlasGlossaryTerm,Instance of a term in Atlan.,anchor,Glossary in which this term is contained.
AtlasGlossaryTerm,Instance of a term in Atlan.,antonyms,Terms that have the opposite (or near opposite) meaning in the same language.
AtlasGlossaryTerm,Instance of a term in Atlan.,assignedEntities,"Assets that are attached to this term. Note: this should ONLY be used to view such relationships, never to set such relationships. Only set such relationships in the other direction."
AtlasGlossaryTerm,Instance of a term in Atlan.,categories,Categories within which this term is organized.
AtlasGlossaryTerm,Instance of a term in Atlan.,classifies,TBC (Other direction is isA.)
AtlasGlossaryTerm,Instance of a term in Atlan.,preferredToTerms,Other terms that are less common or less preferred than this term. (Other direction is preferredTerms.)
AtlasGlossaryTerm,Instance of a term in Atlan.,preferredTerms,Preferred terms to use instead of this term. (Other direction is preferredToTerms.)
AtlasServer,Unused,AtlasServer.name,
AtlasServer,Unused,AtlasServer.displayName,
AtlasServer,Unused,fullName,
AtlasServer,Unused,urls,
AtlasServer,Unused,additionalInfo,
Azure,Base class for Azure assets.,azureResourceId,
Azure,Base class for Azure assets.,azureLocation,
Azure,Base class for Azure assets.,adlsAccountSecondaryLocation,
Azure,Base class for Azure assets.,azureTags,Tags that have been applied to this Azure asset.
Badge,Instance of a badge in Atlan.,badgeConditions,
Badge,Instance of a badge in Atlan.,badgeMetadataAttribute,
Catalog,Base class for catalog assets.,inputToProcesses,Processes to which this asset provides input.
Catalog,Base class for catalog assets.,outputFromProcesses,Processes from which this asset is produced as output.
Collection,Instance of a query collection in Atlan.,icon,Image used to represent this collection.
Collection,Instance of a query collection in Atlan.,iconType,"Type of image used to represent the collection (for example, an emoji)."
Column,Instance of a column in Atlan.,dataType,Data type of values in the column.
Column,Instance of a column in Atlan.,subDataType,
Column,Instance of a column in Atlan.,order,Order (position) in which the column appears in the table (starting at 1).
Column,Instance of a column in Atlan.,isPartition,
Column,Instance of a column in Atlan.,partitionOrder,
Column,Instance of a column in Atlan.,isClustered,
Column,Instance of a column in Atlan.,isPrimary,"When true, this column is the primary key for the table."
Column,Instance of a column in Atlan.,isForeign,"When true, this column is a foreign key to another table."
Column,Instance of a column in Atlan.,isIndexed,"When true, this column is indexed in the database."
Column,Instance of a column in Atlan.,isSort,
Column,Instance of a column in Atlan.,isDist,
Column,Instance of a column in Atlan.,isPinned,
Column,Instance of a column in Atlan.,pinnedBy,
Column,Instance of a column in Atlan.,pinnedAt,
Column,Instance of a column in Atlan.,precision,Total number of digits allowed when the dataType is numeric.
Column,Instance of a column in Atlan.,defaultValue,
Column,Instance of a column in Atlan.,isNullable,"When true, the values in this column can be null."
Column,Instance of a column in Atlan.,numericScale,Number of digits allowed to the right of the decimal point.
Column,Instance of a column in Atlan.,maxLength,Maximum length of a value in this column.
Column,Instance of a column in Atlan.,validations,
Column,Instance of a column in Atlan.,columnDistinctValuesCount,Number of rows that contain distinct values.
Column,Instance of a column in Atlan.,columnDistinctValuesCountLong,
Column,Instance of a column in Atlan.,columnHistogram,List of values in a histogram that represents the contents of the column.
Column,Instance of a column in Atlan.,columnMax,Greatest value in a numeric column.
Column,Instance of a column in Atlan.,columnMin,Least value in a numeric column.
Column,Instance of a column in Atlan.,columnMean,Arithmetic mean of the values in a numeric column.
Column,Instance of a column in Atlan.,columnSum,Calculated sum of the values in a numeric column.
Column,Instance of a column in Atlan.,columnMedian,Calculated median of the values in a numeric column.
Column,Instance of a column in Atlan.,columnStandardDeviation,Calculated standard deviation of the values in a numeric column.
Column,Instance of a column in Atlan.,columnUniqueValuesCount,Number of rows in which a value in this column appears only once.
Column,Instance of a column in Atlan.,columnUniqueValuesCountLong,
Column,Instance of a column in Atlan.,columnAverage,
Column,Instance of a column in Atlan.,columnAverageLength,Average length of values in a string column.
Column,Instance of a column in Atlan.,columnDuplicateValuesCount,Number of rows that contain duplicate values.
Column,Instance of a column in Atlan.,columnDuplicateValuesCountLong,
Column,Instance of a column in Atlan.,columnMaximumStringLength,Length of the longest value in a string column.
Column,Instance of a column in Atlan.,columnMaxs,List of the greatest values in a column.
Column,Instance of a column in Atlan.,columnMinimumStringLength,Length of the shortest value in a string column.
Column,Instance of a column in Atlan.,columnMins,List of the least values in a column.
Column,Instance of a column in Atlan.,columnMissingValuesCount,Number of rows in a column that do not contain content.
Column,Instance of a column in Atlan.,columnMissingValuesCountLong,
Column,Instance of a column in Atlan.,columnMissingValuesPercentage,Percentage of rows in a column that do not contain content.
Column,Instance of a column in Atlan.,columnUniquenessPercentage,"Ratio indicating how unique data in the column is: 0 indicates that all values are the same, 100 indicates that all values in the column are unique."
Column,Instance of a column in Atlan.,columnVariance,Calculated variance of the values in a numeric column.
Column,Instance of a column in Atlan.,columnTopValues,
Column,Instance of a column in Atlan.,materialisedView,"Materialized view in which this column exists, or empty if the column instead exists in a table or view."
Column,Instance of a column in Atlan.,queries,Queries that involve this column.
Column,Instance of a column in Atlan.,metricTimestamps,
Column,Instance of a column in Atlan.,foreignKeyTo,All the columns that refer to this column as a foreign key.
Column,Instance of a column in Atlan.,foreignKeyFrom,Column this column refers to as a foreign key.
Column,Instance of a column in Atlan.,dbtMetrics,
Column,Instance of a column in Atlan.,view,"View in which this column exists, or empty if the column instead exists in a table or materialized view."
Column,Instance of a column in Atlan.,tablePartition,
Column,Instance of a column in Atlan.,dataQualityMetricDimensions,
Column,Instance of a column in Atlan.,dbtModelColumns,
Column,Instance of a column in Atlan.,table,"Table in which this column exists, or empty if the column instead exists in a view or materialized view."
Column,Instance of a column in Atlan.,columnDbtModelColumns,
ColumnProcess,Instance of a column-level lineage process in Atlan.,process,Parent process that contains this column-level process.
Connection,Instance of a connection in Atlan.,category,Type of connection.
Connection,Instance of a connection in Atlan.,subCategory,
Connection,Instance of a connection in Atlan.,host,Host name of the connection's source.
Connection,Instance of a connection in Atlan.,port,Port number to the connection's source.
Connection,Instance of a connection in Atlan.,allowQuery,"When true, allow the source to be queried."
Connection,Instance of a connection in Atlan.,allowQueryPreview,"When true, allow data previews of the source."
Connection,Instance of a connection in Atlan.,queryPreviewConfig,
Connection,Instance of a connection in Atlan.,queryConfig,
Connection,Instance of a connection in Atlan.,credentialStrategy,
Connection,Instance of a connection in Atlan.,previewCredentialStrategy,
Connection,Instance of a connection in Atlan.,policyStrategy,
Connection,Instance of a connection in Atlan.,queryUsernameStrategy,
Connection,Instance of a connection in Atlan.,rowLimit,Maximum number of rows that can be returned for the source.
Connection,Instance of a connection in Atlan.,defaultCredentialGuid,
Connection,Instance of a connection in Atlan.,connectorIcon,
Connection,Instance of a connection in Atlan.,connectorImage,
Connection,Instance of a connection in Atlan.,sourceLogo,
Connection,Instance of a connection in Atlan.,isSampleDataPreviewEnabled,Whether sample data can be previewed for this connection (true) or not (false).
Connection,Instance of a connection in Atlan.,popularityInsightsTimeframe,"Number of days over which popularity is calculated, for example 30 days."
Connection,Instance of a connection in Atlan.,hasPopularityInsights,Whether the connection has popularity insights (true) or not (false).
Connection,Instance of a connection in Atlan.,connectionDbtEnvironments,
DataStudioAsset,Instance of a Google Data Studio asset in Atlan.,dataStudioAssetType,Type of Google Data Studio asset.
DataStudioAsset,Instance of a Google Data Studio asset in Atlan.,dataStudioAssetTitle,Title for the asset.
DataStudioAsset,Instance of a Google Data Studio asset in Atlan.,dataStudioAssetOwner,Owner of the asset within Google Data Studio.
DataStudioAsset,Instance of a Google Data Studio asset in Atlan.,isTrashedDataStudioAsset,Whether the asset is soft-deleted in Google Data Studio (true) or not (false).
Database,Instance of a database in Atlan.,schemaCount,Number of schemas in this database.
Database,Instance of a database in Atlan.,schemas,Schemas that exist within this database.
Dbt,Base class for dbt assets.,dbtAlias,
Dbt,Base class for dbt assets.,dbtMeta,
Dbt,Base class for dbt assets.,dbtUniqueId,
Dbt,Base class for dbt assets.,dbtAccountName,
Dbt,Base class for dbt assets.,dbtProjectName,
Dbt,Base class for dbt assets.,dbtPackageName,
Dbt,Base class for dbt assets.,dbtJobName,
Dbt,Base class for dbt assets.,dbtJobSchedule,
Dbt,Base class for dbt assets.,dbtJobStatus,
Dbt,Base class for dbt assets.,dbtJobScheduleCronHumanized,
Dbt,Base class for dbt assets.,dbtJobLastRun,
Dbt,Base class for dbt assets.,dbtJobNextRun,
Dbt,Base class for dbt assets.,dbtJobNextRunHumanized,
Dbt,Base class for dbt assets.,dbtEnvironmentName,
Dbt,Base class for dbt assets.,dbtEnvironmentDbtVersion,
Dbt,Base class for dbt assets.,dbtTags,
Dbt,Base class for dbt assets.,dbtConnectionContext,
Dbt,Base class for dbt assets.,dbtSemanticLayerProxyUrl,
DbtColumnProcess,Instance of a column-level dbt process in Atlan.,dbtColumnProcessJobStatus,
DbtColumnProcess,Instance of a column-level dbt process in Atlan.,inputToProcesses,
DbtColumnProcess,Instance of a column-level dbt process in Atlan.,outputFromProcesses,
DbtMetric,Instance of a dbt metric in Atlan.,dbtMetricFilters,
DbtMetric,Instance of a dbt metric in Atlan.,dbtMetricFilterColumns,
DbtMetric,Instance of a dbt metric in Atlan.,dbtModel,
DbtModel,Instance of a dbt model in Atlan.,dbtStatus,
DbtModel,Instance of a dbt model in Atlan.,dbtError,
DbtModel,Instance of a dbt model in Atlan.,dbtRawSQL,
DbtModel,Instance of a dbt model in Atlan.,dbtCompiledSQL,
DbtModel,Instance of a dbt model in Atlan.,dbtStats,
DbtModel,Instance of a dbt model in Atlan.,dbtMaterializationType,
DbtModel,Instance of a dbt model in Atlan.,dbtModelCompileStartedAt,
DbtModel,Instance of a dbt model in Atlan.,dbtModelCompileCompletedAt,
DbtModel,Instance of a dbt model in Atlan.,dbtModelExecuteStartedAt,
DbtModel,Instance of a dbt model in Atlan.,dbtModelExecuteCompletedAt,
DbtModel,Instance of a dbt model in Atlan.,dbtModelExecutionTime,
DbtModel,Instance of a dbt model in Atlan.,dbtModelRunGeneratedAt,
DbtModel,Instance of a dbt model in Atlan.,dbtModelRunElapsedTime,
DbtModel,Instance of a dbt model in Atlan.,dbtMetrics,
DbtModel,Instance of a dbt model in Atlan.,dbtModelSqlAssets,
DbtModel,Instance of a dbt model in Atlan.,dbtModelColumns,
DbtModel,Instance of a dbt model in Atlan.,sqlAsset,
DbtModelColumn,Instance of a column within a dbt model in Atlan.,dbtModelQualifiedName,
DbtModelColumn,Instance of a column within a dbt model in Atlan.,dbtModelColumnDataType,
DbtModelColumn,Instance of a column within a dbt model in Atlan.,dbtModelColumnOrder,
DbtModelColumn,Instance of a column within a dbt model in Atlan.,dbtModelColumnSqlColumns,
DbtModelColumn,Instance of a column within a dbt model in Atlan.,sqlColumn,
DbtModelColumn,Instance of a column within a dbt model in Atlan.,dbtModel,
DbtProcess,Instance of a lineage process for dbt in Atlan.,dbtProcessJobStatus,
DbtProcess,Instance of a lineage process for dbt in Atlan.,inputToProcesses,
DbtProcess,Instance of a lineage process for dbt in Atlan.,outputFromProcesses,
DbtSource,Instance of a dbt source asset in Atlan.,dbtState,
DbtSource,Instance of a dbt source asset in Atlan.,dbtFreshnessCriteria,
DbtSource,Instance of a dbt source asset in Atlan.,sqlAssets,
DbtSource,Instance of a dbt source asset in Atlan.,sqlAsset,
Folder,Instance of a folder within a query collection in Atlan.,parentQualifiedName,
Folder,Instance of a folder within a query collection in Atlan.,collectionQualifiedName,qualifiedName of the collection in which this folder exists.
Folder,Instance of a folder within a query collection in Atlan.,parent,Namespace in which this folder exists.
GCS,Base class for Google Cloud Storage assets.,gcsStorageClass,
GCS,Base class for Google Cloud Storage assets.,gcsEncryptionType,
GCS,Base class for Google Cloud Storage assets.,gcsETag,"Entity tag for the asset. An entity tag is a hash of the object and represents changes to the contents of an object only, not its metadata."
GCS,Base class for Google Cloud Storage assets.,gcsRequesterPays,
GCS,Base class for Google Cloud Storage assets.,gcsAccessControl,
GCS,Base class for Google Cloud Storage assets.,gcsMetaGenerationId,
GCSBucket,Instance of a Google Cloud Storage bucket in Atlan.,gcsObjectCount,
GCSBucket,Instance of a Google Cloud Storage bucket in Atlan.,gcsBucketVersioningEnabled,
GCSBucket,Instance of a Google Cloud Storage bucket in Atlan.,gcsBucketRetentionLocked,
GCSBucket,Instance of a Google Cloud Storage bucket in Atlan.,gcsBucketRetentionPeriod,
GCSBucket,Instance of a Google Cloud Storage bucket in Atlan.,gcsBucketRetentionEffectiveTime,
